Manufacturing Country,SASB industry,Variable,Unit,direct,upstream tier 1,upstream tier 2,upstream rest,Total
TUR,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0007626754076705463,-0.00040441306419447147,-0.0008213261795527941,-0.0019884146514178116
TUR,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0013922210411984532,-0.0010319206595212904,-0.0014849719623127122,-0.003909113663032456
TUR,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.008983125264721158,-0.0026882067458436263,-0.0014359271583338775,-0.0018771278319023796,-0.014984387000801045
TUR,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0002537565193280494,-0.0004004732308135802,-0.0006729950897295832,-0.0013272248398712126
TUR,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0007472492931976135,-0.0010312479459217922,-0.0019455763196248002,-0.003724073558744206
TUR,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0010979041005283563,-0.0006262881526895801,-0.0008676829950973561,-0.002591875248315292
USA,Consumer Goods,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0018210610045199277,-0.000700692444615232,-0.0006838096907265703,-0.0032055631398617297
USA,Extractives & Minerals Processing,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0005855528923099208,-0.0006827347369984942,-0.0009624225225642665,-0.0022307101518726814
USA,Financials,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0001738077039489835,-0.0002518271835961584,-0.00045837198108621705,-0.000884006868631359
USA,Food & Beverage,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0035954389125596163,-0.0017415882971103425,-0.0017980709343639585,-0.007135098144033917
USA,Health Care,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0016666246692503867,-0.0007764071521829901,-0.0007295540658837303,-0.0031725858873171073
USA,Infrastructure,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0011051742041659357,-0.0005873216056731196,-0.0005949553683558,-0.0022874511781948554
USA,Renewable Resources & Alternative Energy,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.003458473478369608,-0.001762108644953394,-0.0018061467311311543,-0.007026728854454157
USA,Resource Transformation,Ocean Plastic,EUR Impact per EUR Output,-0.03359672144632442,-0.005378900921951396,-0.001757339383377026,-0.0016865700003633407,-0.042419531752016175
USA,Services,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0011630416248957155,-0.0006696167276219934,-0.0007148597342152543,-0.002547518086732963
USA,Technology & Communications,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.0008772608914094948,-0.0006478571183179392,-0.000819154109666015,-0.002344272119393449
USA,Transportation,Ocean Plastic,EUR Impact per EUR Output,0.0,-0.004224802938088602,-0.0019740853389147847,-0.0018163752560513534,-0.00801526353305474
AUS,Consumer Goods,Training,EUR Impact per EUR Output,0.005076050781402708,0.0033859229777169282,0.0020582721811877756,0.003245593523608012,0.013765839463915424
AUS,Extractives & Minerals Processing,Training,EUR Impact per EUR Output,0.004233998458445109,0.004447623006074357,0.0038071667105163028,0.005052467714687209,0.017541255889722978
AUS,Financials,Training,EUR Impact per EUR Output,0.01564642511606827,0.004884107480420334,0.0016320792865226182,0.001842322820163608,0.024004934703174836
AUS,Food & Beverage,Training,EUR Impact per EUR Output,0.0020154561453435307,0.0024877527165988937,0.002256267364740843,0.004279072198557475,0.011038548425240742
AUS,Health Care,Training,EUR Impact per EUR Output,0.008837067432657851,0.0022056293310559662,0.0013242313100051211,0.002235511583113505,0.014602439656832448
AUS,Infrastructure,Training,EUR Impact per EUR Output,0.004936243088227551,0.0037188635764242787,0.0023902007074699037,0.0044553768745055,0.015500684246627231
AUS,Renewable Resources & Alternative Energy,Training,EUR Impact per EUR Output,0.003194823184948747,0.0033150942702557065,0.002857286081535898,0.005060531552301793,0.014427735089042142
AUS,Resource Transformation,Training,EUR Impact per EUR Output,0.005302875633185058,0.0038970094379557592,0.003399799930589366,0.00676364364507507,0.019363328646805258
AUS,Services,Training,EUR Impact per EUR Output,0.006671786123337965,0.0036641003712078193,0.0020058071328461855,0.0029930184564636807,0.015334712083855647
AUS,Technology & Communications,Training,EUR Impact per EUR Output,0.014037360386842581,0.00505086614916691,0.0025008985327140167,0.0035313978701715836,0.025120522938895093
AUS,Transportation,Training,EUR Impact per EUR Output,0.0038283457487995366,0.0037495594274543982,0.002902242093444474,0.0047225648764785055,0.015202712146176913
BRA,Consumer Goods,Training,EUR Impact per EUR Output,0.011742986631336022,0.005119803166260894,0.002258509420704568,0.002487434353545671,0.021608733571847154
BRA,Extractives & Minerals Processing,Training,EUR Impact per EUR Output,0.0042331001900075445,0.007250617678064525,0.0046618328137768665,0.0054839723501228805,0.021629523031971815
BRA,Financials,Training,EUR Impact per EUR Output,0.035071302157234405,0.008919854842464865,0.002672376849359013,0.0017658631635834826,0.04842939701264176
BRA,Food & Beverage,Training,EUR Impact per EUR Output,0.002894543205676925,0.004272672556455005,0.0030396878430294983,0.003976256437761883,0.014183160042923311
BRA,Health Care,Training,EUR Impact per EUR Output,0.01494665116851319,0.005234705153606581,0.002128418073141747,0.002141696612546157,0.024451471007807674
BRA,Infrastructure,Training,EUR Impact per EUR Output,0.013009450547724661,0.004257694512746036,0.0023394162629734785,0.002813767130594704,0.02242032845403888
BRA,Renewable Resources & Alternative Energy,Training,EUR Impact per EUR Output,0.0053477930635985015,0.005546273040416403,0.0032754026812447717,0.003896167548965829,0.018065636334225508
BRA,Resource Transformation,Training,EUR Impact per EUR Output,0.0068155111184681864,0.006821350167897782,0.00446932596352827,0.005969621309257674,0.024075808559151913
BRA,Services,Training,EUR Impact per EUR Output,0.015774779828970343,0.004430141263723708,0.001882265705116523,0.001957567440449716,0.02404475423826029
BRA,Technology & Communications,Training,EUR Impact per EUR Output,0.024107369264782453,0.008325172848910439,0.003414647355784307,0.0036830850107852273,0.039530274480262424
BRA,Transportation,Training,EUR Impact per EUR Output,0.007502886745311024,0.005800600219300683,0.003729811536276286,0.004733835612301251,0.021767134113189247
CAN,Consumer Goods,Training,EUR Impact per EUR Output,0.009512766607325737,0.007077825485336755,0.004155470705938173,0.005595516552372119,0.02634157935097279
CAN,Extractives & Minerals Processing,Training,EUR Impact per EUR Output,0.014110023898765615,0.010388053374653745,0.0039501350648647356,0.00418380371604996,0.03263201605433405
CAN,Financials,Training,EUR Impact per EUR Output,0.027663858231076605,0.01088119234225616,0.004355921613940625,0.004118520531020751,0.04701949271829415
CAN,Food & Beverage,Training,EUR Impact per EUR Output,0.003693339623819601,0.0062207540308006236,0.005205765384418196,0.007773574089496484,0.022893433128534903
CAN,Health Care,Training,EUR Impact per EUR Output,0.017242504345731567,0.004469092863401707,0.0024174196490976945,0.003225760485467572,0.027354777343698542
CAN,Infrastructure,Training,EUR Impact per EUR Output,0.0121526722972601,0.005517346377837743,0.0030804388670484135,0.003989179035713643,0.024739636577859898
CAN,Renewable Resources & Alternative Energy,Training,EUR Impact per EUR Output,0.004655650007127338,0.007618824991864784,0.0058647684072132954,0.008048141717253595,0.026187385123459014
CAN,Resource Transformation,Training,EUR Impact per EUR Output,0.010369529068440412,0.008484969056911089,0.005756968366886398,0.007534790437427771,0.03214625692966567
CAN,Services,Training,EUR Impact per EUR Output,0.013281945238441822,0.0057675694474377,0.003542433248899436,0.004842346940548015,0.027434294875326976
CAN,Technology & Communications,Training,EUR Impact per EUR Output,0.022318265054698156,0.007734099198939704,0.0034165111376898514,0.004343602364759878,0.037812477756087585
CAN,Transportation,Training,EUR Impact per EUR Output,0.008565113463924136,0.0075992593686304444,0.006015338403207419,0.0083174606879424,0.030497171923704398
CHE,Consumer Goods,Training,EUR Impact per EUR Output,0.0033820876026190894,0.003021785137975104,0.002020341110343296,0.0030587117474093263,0.011482925598346816
CHE,Extractives & Minerals Processing,Training,EUR Impact per EUR Output,0.003334770929672212,0.003682013981726434,0.0027079384646874613,0.004644187740250386,0.014368911116336492
CHE,Financials,Training,EUR Impact per EUR Output,0.011788029885414709,0.004415767598441,0.0018939207247165113,0.0020120441398823853,0.020109762348454605
CHE,Food & Beverage,Training,EUR Impact per EUR Output,0.0018171828199223937,0.0023985261838289714,0.0021848236982937594,0.0041053870020701135,0.010505919704115239
CHE,Health Care,Training,EUR Impact per EUR Output,0.0056568117246335245,0.004088166607259465,0.002484434507477884,0.0034972331535749837,0.01572664599294586
CHE,Infrastructure,Training,EUR Impact per EUR Output,0.004672314493436897,0.0026826513666143585,0.00197507547272037,0.0037163200293175583,0.013046361362089183
CHE,Renewable Resources & Alternative Energy,Training,EUR Impact per EUR Output,0.0031212389864106573,0.003049289194924244,0.002491302011733803,0.004417447849650444,0.01307927804271915
CHE,Resource Transformation,Training,EUR Impact per EUR Output,0.004646286283475373,0.0035062393130137976,0.0025010556330938086,0.004485162644581898,0.015138743874164877
CHE,Services,Training,EUR Impact per EUR Output,0.01587992496517768,0.003440011911594642,0.0016864146124022299,0.002325624173600387,0.023331975662774944
CHE,Technology & Communications,Training,EUR Impact per EUR Output,0.00636693458933495,0.0041488945958879425,0.00248535777027216,0.00402903819039586,0.017030225145890913
CHE,Transportation,Training,EUR Impact per EUR Output,0.0037342092002804837,0.004418149240873583,0.0030369595104336824,0.004176769870903214,0.015366087822490961
CHN,Consumer Goods,Training,EUR Impact per EUR Output,0.019923240484460526,0.011538091204819826,0.006516315352594591,0.014272829291557026,0.05225047633343197
CHN,Extractives & Minerals Processing,Training,EUR Impact per EUR Output,0.01059682201369413,0.016224212511641814,0.013743342390350823,0.02377399982702981,0.06433837674271657
CHN,Financials,Training,EUR Impact per EUR Output,0.09045666941126598,0.013583210360994424,0.0043133127029818166,0.005631837207444952,0.11398502968268717
CHN,Food & Beverage,Training,EUR Impact per EUR Output,0.007335624659480936,0.006321830565776947,0.004711647719750947,0.010693679155363811,0.029062782100372643
CHN,Health Care,Training,EUR Impact per EUR Output,0.01957309467653943,0.01430814557444327,0.007951018531052713,0.015629599843754158,0.05746185862578957
CHN,Infrastructure,Training,EUR Impact per EUR Output,0.014464532406737762,0.014114552680919473,0.010361129970914758,0.02232095695936039,0.06126117201793238
CHN,Renewable Resources & Alternative Energy,Training,EUR Impact per EUR Output,0.008633766430504406,0.010009446716554286,0.007999586912310638,0.019495693703321805,0.04613849376269114
CHN,Resource Transformation,Training,EUR Impact per EUR Output,0.01205558996386569,0.011728013363669776,0.01063053034150133,0.027012477213120646,0.061426610882157444
CHN,Services,Training,EUR Impact per EUR Output,0.024558677643202256,0.012874180921904519,0.0066211476382385,0.013116452381433486,0.05717045858477877
CHN,Technology & Communications,Training,EUR Impact per EUR Output,0.026218304683467246,0.013723272397421942,0.008611399214148779,0.02018295651632765,0.06873593281136563
CHN,Transportation,Training,EUR Impact per EUR Output,0.015057131745935873,0.012117545958119511,0.009159445478711796,0.021620400174065427,0.057954523356832606
DEU,Consumer Goods,Training,EUR Impact per EUR Output,0.004299784125767322,0.0027984595102122922,0.0016750454187861215,0.0025185042055787294,0.011291793260344464
DEU,Extractives & Minerals Processing,Training,EUR Impact per EUR Output,0.002621207108663383,0.005335676300068169,0.0036897590153683567,0.005694900812003156,0.017341543236103065
DEU,Financials,Training,EUR Impact per EUR Output,0.007524593923133247,0.0043092397693064695,0.0022050780907461012,0.0024979672516643155,0.01653687903485013
DEU,Food & Beverage,Training,EUR Impact per EUR Output,0.0026991577926973273,0.0031851994003808475,0.0027209027733667867,0.004518155744566316,0.013123415711011277
DEU,Health Care,Training,EUR Impact per EUR Output,0.007271510945548562,0.0021178386884229228,0.001147222476745427,0.0016625777414729515,0.012199149852189861
DEU,Infrastructure,Training,EUR Impact per EUR Output,0.005392098276314928,0.002854387666228421,0.0017028002154932053,0.002551883004429188,0.012501169162465743
DEU,Renewable Resources & Alternative Energy,Training,EUR Impact per EUR Output,0.003723546130751547,0.004151819325281318,0.0031853182416980274,0.005170843113519809,0.0162315268112507
DEU,Resource Transformation,Training,EUR Impact per EUR Output,0.005922710290728036,0.004212586699552834,0.002911708959227956,0.004926138366127205,0.017973144315636028
DEU,Services,Training,EUR Impact per EUR Output,0.006104761029546056,0.002668959207714979,0.0013720030721799832,0.0018297363439781203,0.011975459653419139
DEU,Technology & Communications,Training,EUR Impact per EUR Output,0.009834234052191495,0.004523729377770979,0.0021745988392856725,0.0028136778989460336,0.01934624016819418
DEU,Transportation,Training,EUR Impact per EUR Output,0.004125127953150035,0.003760803825864634,0.0028602881315099634,0.0046270891562682544,0.015373309066792887
ESP,Consumer Goods,Training,EUR Impact per EUR Output,0.013102245806292856,0.007010210415027063,0.002953243754906149,0.00323758190953111,0.02630328188575718
ESP,Extractives & Minerals Processing,Training,EUR Impact per EUR Output,0.00530788691668931,0.008318858798095756,0.005486861547111133,0.007909470083613755,0.027023077345509953
ESP,Financials,Training,EUR Impact per EUR Output,0.03470811409256925,0.010601551592981543,0.003381433958482907,0.0022895169826832357,0.05098061662671694
ESP,Food & Beverage,Training,EUR Impact per EUR Output,0.00634059798169376,0.006177756676626,0.004487695873192767,0.0068911487475906905,0.02389719927910322
ESP,Health Care,Training,EUR Impact per EUR Output,0.016430988399674724,0.0052692277633491404,0.0025314594827292704,0.0030161648343430894,0.027247840480096222
ESP,Infrastructure,Training,EUR Impact per EUR Output,0.015024475847268555,0.00667599502270781,0.0038235524229417333,0.00485610336702071,0.030380126659938812
ESP,Renewable Resources & Alternative Energy,Training,EUR Impact per EUR Output,0.008539452526190174,0.007126547268748924,0.004800342848287076,0.00692083564262466,0.027387178285850838
ESP,Resource Transformation,Training,EUR Impact per EUR Output,0.011205449430637794,0.007375323214875797,0.005077330195096893,0.007477829892438522,0.031135932733049005
ESP,Services,Training,EUR Impact per EUR Output,0.0180360687359854,0.005507621184487033,0.002387075099258617,0.00277630744304357,0.028707072462774624
ESP,Technology & Communications,Training,EUR Impact per EUR Output,0.0367982075078515,0.011151948860141765,0.003986062131178069,0.0037126249445762474,0.055648843443747584
ESP,Transportation,Training,EUR Impact per EUR Output,0.01058749226084683,0.007173150352804617,0.004299486668827754,0.005757996114250864,0.027818125396730065
FRA,Consumer Goods,Training,EUR Impact per EUR Output,0.00815991467082484,0.0052818469089344205,0.00265588863543879,0.0032665102030225075,0.01936416041822056
FRA,Extractives & Minerals Processing,Training,EUR Impact per EUR Output,0.002125272729546409,0.0065685003168806265,0.004156972859535919,0.0055447107151284794,0.018395456621091436
FRA,Financials,Training,EUR Impact per EUR Output,0.010403631008235594,0.00746164419669922,0.00365957716603505,0.0035440244147155082,0.02506887678568537
FRA,Food & Beverage,Training,EUR Impact per EUR Output,0.00432570047019201,0.004004556244200928,0.003347911650191447,0.005452030823290308,0.017130199187874694
FRA,Health Care,Training,EUR Impact per EUR Output,0.014751886291837974,0.0023886381034430868,0.0011447023237380364,0.0014741491496046244,0.019759375868623724
FRA,Infrastructure,Training,EUR Impact per EUR Output,0.011236337736125507,0.004116935102650728,0.0024061948688850997,0.003295207837569617,0.02105467554523095
FRA,Renewable Resources & Alternative Energy,Training,EUR Impact per EUR Output,0.004823016231812405,0.005007617830595708,0.0038431077672484433,0.005806268802052628,0.019480010631709187
FRA,Resource Transformation,Training,EUR Impact per EUR Output,0.0076297373704698,0.005399148912411871,0.003815072412220446,0.00581745533552988,0.022661414030631998
FRA,Services,Training,EUR Impact per EUR Output,0.011908265591851147,0.004428870577197761,0.0022402039163728848,0.0027711380634216284,0.02134847814884342
FRA,Technology & Communications,Training,EUR Impact per EUR Output,0.014432199747215949,0.005543456340062243,0.002664551064933555,0.0033406159104863034,0.025980823062698048
FRA,Transportation,Training,EUR Impact per EUR Output,0.0071135774905791765,0.005644904720644197,0.0034988672385901447,0.004722045015234416,0.020979394465047936
GBR,Consumer Goods,Training,EUR Impact per EUR Output,0.0087986196001669,0.006623620711292985,0.0033235740068622943,0.003673195065871257,0.022419009384193434
GBR,Extractives & Minerals Processing,Training,EUR Impact per EUR Output,0.007417107879714595,0.007551107739143095,0.004081514791744812,0.004876070781029588,0.02392580119163209
